t,p6_x,p6_y,p6_v,p6_cte,p6_he,p6_ve,p6_steer_deg,p6_accel,p6_v_ref,p4_x,p4_y,p4_v,p4_cte,p4_he,p4_steer_deg
53.28,11.267,10.4428,8,0.000910662,-0.00576213,-5.22144e-07,-1.76333,1.7042e-06,8,25.8341,-13.1852,8,0.0387015,-0.0120597,-20.8839
53.3,11.3937,10.5405,8,0.00033576,-0.00133774,-4.90148e-07,-4.67535,1.59977e-06,8,25.7168,-13.2941,8,0.0387763,-0.00658477,-25.2557
53.32,11.5208,10.6376,8,0.0006485,-0.0043138,-4.60113e-07,-2.87504,1.50175e-06,8,25.5973,-13.4004,8,0.0392481,-0.0215819,-14.202
53.34,11.6482,10.7345,8,0.000586388,-0.00602338,-4.31919e-07,-1.65248,1.40972e-06,8,25.4756,-13.5043,8,0.040185,-0.0116572,-22.3985
53.36,11.7758,10.831,8,0.00040741,-0.00146287,-4.05452e-07,-4.99194,1.32334e-06,8,25.3521,-13.606,8,0.0400648,-0.0248022,-12.5069
53.38,11.9039,10.9269,8,0.000723131,-0.00463141,-3.80607e-07,-3.06064,1.24225e-06,8,25.2266,-13.7053,8,0.042747,-0.0142527,-22.6117
53.4,12.0322,11.0225,8,0.000640414,-0.00644334,-3.57285e-07,-1.75135,1.16613e-06,8,25.0985,-13.8011,8,0.0432428,-0.00892594,-27.4194
53.42,12.1609,11.1176,8,0.000920822,-0.00189574,-3.35391e-07,-5.4688,1.09467e-06,8,24.9681,-13.8938,8,0.0434629,-0.0249307,-15.1139
53.44,12.29,11.2121,8,0.00118615,-0.0053278,-3.1484e-07,-3.31464,1.02759e-06,8,24.8358,-13.9838,8,0.0450497,-0.0147447,-24.2264
53.46,12.4195,11.306,8,0.00051079,-0.000996248,-2.95547e-07,-6.15784,9.64624e-07,8,24.7009,-14.0698,8,0.0443931,-0.00910151,-28.3103
53.48,12.5495,11.3992,8,0.000922778,-0.00491377,-2.77437e-07,-3.78222,9.05514e-07,8,24.564,-14.1526,8,0.0446581,-0.0255848,-15.5442
53.5,12.6799,11.4921,8,0.000841477,-0.00716236,-2.60436e-07,-2.17304,8.50027e-07,8,24.4253,-14.2323,8,0.0452818,-0.0144782,-24.5691
53.52,12.8106,11.5843,8,0.000615451,-0.00206096,-2.44477e-07,-5.92336,7.9794e-07,8,24.2849,-14.3092,8,0.0449145,-0.0286823,-13.4791
53.54,12.9417,11.676,8,0.000915953,-0.00578384,-2.29497e-07,-3.5948,7.49044e-07,8,24.1431,-14.3831,8,0.0477578,-0.017157,-24.6692
53.56,13.0732,11.7672,8,0.000750989,-0.00787929,-2.15434e-07,-2.02517,7.03145e-07,8,23.999,-14.4527,8,0.0483955,-0.0119132,-29.8033
53.58,13.205,11.8579,8,0.00123255,-0.00272853,-2.02232e-07,-6.3983,6.60058e-07,8,23.8532,-14.5186,8,0.0482794,-0.0289445,-16.0348
53.6,13.3373,11.9478,8,0.00145157,-0.00669846,-1.8984e-07,-3.83267,6.19612e-07,8,23.7059,-14.5811,8,0.0502051,-0.0183166,-25.9926
53.62,13.4701,12.037,8,0.00103823,-0.00191107,-1.78207e-07,-7.28702,5.81644e-07,8,23.5567,-14.6389,8,0.0498114,-0.0128218,-30.023
53.64,13.6035,12.1254,8,0.00138728,-0.00647798,-1.67287e-07,-4.40688,5.46002e-07,8,23.4061,-14.6929,8,0.0495616,-0.0300918,-16.2477
53.66,13.7372,12.2134,8,0.00116625,-0.00903701,-1.57036e-07,-2.4727,5.12545e-07,8,23.2543,-14.7434,8,0.0504753,-0.0188716,-25.7767
53.68,13.8713,12.3006,8,0.00148557,-0.00344632,-1.47414e-07,-7.08678,4.81137e-07,8,23.1014,-14.7906,8,0.0494776,-0.0333996,-13.775
53.7,14.0059,12.3871,8,0.00165449,-0.00780649,-1.38381e-07,-4.20811,4.51655e-07,8,22.9476,-14.8345,8,0.0525899,-0.0217453,-25.4149
53.72,14.1411,12.4727,8,0.00114616,-0.00254415,-1.29901e-07,-7.98587,4.23979e-07,8,22.7924,-14.8737,8,0.0533532,-0.0163291,-30.023
53.74,14.2768,12.5574,8,0.00146163,-0.00751477,-1.21941e-07,-4.7947,3.97998e-07,8,22.6363,-14.9088,8,0.0525175,-0.033563,-16.2156
53.76,14.4129,12.6416,8,0.00115912,-0.0102689,-1.14469e-07,-2.66094,3.7361e-07,8,22.4795,-14.9403,8,0.0543427,-0.023096,-26.0148
53.78,14.5494,12.725,8,0.00164324,-0.0041872,-1.07455e-07,-7.81939,3.50716e-07,8,22.3217,-14.9669,8,0.0536275,-0.0180161,-29.7851
53.8,14.6864,12.8076,8,0.00176446,-0.00896464,-1.0087e-07,-4.60918,3.29225e-07,8,22.1633,-14.9894,8,0.0525136,-0.0345233,-15.5657
53.82,14.8241,12.8892,8,0.00151835,-0.00336566,-9.4689e-08,-8.91107,3.09051e-07,8,22.0045,-15.0085,8,0.0528193,-0.0231542,-24.5953
53.84,14.9623,12.9698,8,0.00176907,-0.00885993,-8.88867e-08,-5.29708,2.90114e-07,8,21.8453,-15.0244,8,0.0510757,-0.036679,-12.8565
53.86,15.1011,13.0493,8,0.000678298,-0.00289593,-8.344e-08,-9.2258,2.72336e-07,8,21.6858,-15.0372,8,0.0532519,-0.0248105,-23.7043
53.88,15.2406,13.1278,8,0.00104244,-0.00863321,-7.8327e-08,-5.52995,2.55648e-07,8,21.526,-15.0453,8,0.0529133,-0.0192615,-28.0954
53.9,15.3804,13.2056,8,0.000693582,-0.0118084,-7.35274e-08,-3.06708,2.39983e-07,8,21.366,-15.0496,8,0.0515177,-0.0347846,-14.6789
53.92,15.5206,13.2826,8,0.00101578,-0.00476464,-6.90218e-08,-8.89382,2.25277e-07,8,21.206,-15.0507,8,0.051909,-0.0239131,-23.3041
53.94,15.6615,13.3585,8,0.00116517,-0.0101999,-6.47924e-08,-5.24046,2.11473e-07,8,21.0461,-15.0474,8,0.0497353,-0.0177623,-26.377
53.96,15.8029,13.4333,7.99947,0.000968029,-0.00384313,0.00805488,-10.252,-0.02629,7.99142,20.8862,-15.0406,8,0.0485039,-0.0324867,-13.9539
53.98,15.945,13.5069,7.99898,0.00125704,-0.0101568,0.0075613,-6.08214,-0.024679,7.99142,20.7265,-15.0307,8,0.047004,-0.0209825,-21.3064
54,16.0876,13.5792,7.99641,0.000403996,-0.0035775,0.0394372,-10.7828,-0.128717,7.95697,20.567,-15.018,8,0.0454143,-0.0327896,-11.2683
54.02,16.2309,13.6502,7.99399,0.00077215,-0.0102426,0.0370206,-6.42111,-0.12083,7.95697,20.4078,-15.0027,8,0.0453067,-0.0207642,-20.0427
54.04,16.3745,13.7204,7.99172,0.000315167,-0.0138996,0.0347521,-3.5345,-0.113426,7.95697,20.2488,-14.9848,8,0.0437282,-0.03187,-10.6147
54.06,16.5185,13.7896,7.98432,0.00137265,-0.00623106,0.113357,-10.5422,-0.36998,7.87096,20.0901,-14.9643,8,0.0448832,-0.0206276,-19.8478
54.08,16.663,13.8574,7.97738,0.00140885,-0.0125831,0.106411,-6.13276,-0.347309,7.87096,19.932,-14.9401,8,0.0434087,-0.0145809,-23.3208
54.1,16.8079,13.9238,7.96193,0.00215492,-0.00592089,0.236551,-12.2959,-0.77207,7.72538,19.7743,-14.9128,8,0.0424817,-0.0278276,-12.6006
54.12,16.9533,13.9885,7.94744,0.00222724,-0.0133114,0.222056,-7.14904,-0.72476,7.72538,19.6171,-14.8829,8,0.0411009,-0.0176493,-18.9585
54.14,17.0989,14.0516,7.92189,0.00248203,-0.00653901,0.391335,-13.0625,-1.27726,7.53056,19.4604,-14.8505,8,0.039807,-0.0282824,-10.1725
54.16,17.2447,14.1129,7.89791,0.00249659,-0.0143229,0.367355,-7.56741,-1.19899,7.53056,19.3042,-14.8159,8,0.0391171,-0.017462,-17.4664
54.18,17.3907,14.1724,7.86217,0.002299,-0.00703801,0.547594,-13.5197,-1.78727,7.31457,19.1485,-14.779,8,0.0378354,-0.0272484,-9.37746
54.2,17.5366,14.23,7.82861,0.00229136,-0.0150397,0.514039,-7.83977,-1.67775,7.31457,18.9934,-14.74,8,0.037797,-0.0168345,-16.8806
54.22,17.6824,14.2857,7.78378,0.0017373,-0.00715172,0.686881,-13.9574,-2.24188,7.09689,18.8388,-14.6988,8,0.036556,-0.0263035,-9.07852
54.24,17.8281,14.3395,7.74169,0.00176919,-0.015381,0.644791,-8.14448,-2.10451,7.09689,18.6847,-14.6556,8,0.0369556,-0.0165056,-16.4821
54.26,17.9735,14.3913,7.68934,0.000946002,-0.00690885,0.80197,-14.4763,-2.61752,6.88737,18.5313,-14.6103,8,0.0357018,-0.0257381,-8.85545
54.28,18.1185,14.441,7.64019,0.00106835,-0.0154285,0.752827,-8.53397,-2.45712,6.88737,18.3784,-14.563,8,0.0363145,-0.0164841,-16.0275
54.3,18.263,14.4887,7.58175,3.55853e-05,-0.00641244,0.895235,-15.0939,-2.92192,6.68652,18.2262,-14.5137,8,0.0350042,-0.0254257,-8.58066
54.32,18.4071,14.5343,7.5269,0.00028115,-0.015285,0.840378,-9.00971,-2.74287,6.68652,18.0746,-14.4625,8,0.0356442,-0.0165798,-15.4634
54.34,18.5505,14.5777,7.46363,-0.00092973,-0.0057538,0.969166,-15.7974,-3.16322,6.49447,17.924,-14.4087,8,0.0334932,-0.011221,-17.6567
54.36,18.6933,14.6191,7.40424,-0.000542811,-0.0150255,0.909778,-9.55741,-2.96939,6.49447,17.7741,-14.3526,8,0.0327654,-0.0213885,-9.73578
54.38,18.8355,14.6583,7.33727,-0.00192304,-0.00498958,1.02594,-16.5661,-3.34854,6.31133,17.6247,-14.2954,8,0.0308293,-0.0263246,-4.76155
54.4,18.9768,14.6953,7.27441,-0.00138542,-0.014689,0.963077,-10.1612,-3.14335,6.31133,17.4757,-14.2369,8,0.0310568,-0.0159602,-12.2468
54.42,19.1173,14.7309,7.21539,-0.00195686,-0.020236,0.904062,-5.90125,-2.95073,6.31133,17.3274,-14.177,8,0.0297673,-0.0226975,-6.48625
54.44,19.2569,14.7647,7.14933,-0.00021629,-0.00859212,1.01208,-16.4287,-3.30329,6.13724,17.1797,-14.1155,8,0.0300709,-0.014005,-12.8952
54.46,19.3956,14.7965,7.08731,-0.000102163,-0.017908,0.950065,-10.0194,-3.10088,6.13724,17.0326,-14.0525,8,0.0289803,-0.0212213,-6.94293
54.48,19.5336,14.8261,7.01899,0.00165313,-0.00801684,1.04664,-19.504,-3.41607,5.97235,16.8862,-13.988,8,0.0289968,-0.0132005,-12.6487
54.5,19.6706,14.8534,6.95485,0.00180773,-0.0189467,0.982502,-11.9248,-3.20675,5.97235,16.7404,-13.922,8,0.0279707,-0.0203026,-6.83413
54.52,19.8067,14.8784,6.88512,0.00317716,-0.00920075,1.06832,-21.0429,-3.48684,5.8168,16.5953,-13.8546,8,0.0275607,-0.0125127,-12.0218
54.54,19.9419,14.901,6.81965,0.00319464,-0.0207935,1.00285,-12.8652,-3.27317,5.8168,16.4509,-13.7857,8,0.0266009,-0.0192762,-6.51126
54.56,20.0761,14.9212,6.74925,0.004071,-0.0105065,1.07851,-21.9444,-3.5201,5.67074,16.3071,-13.7155,8,0.0257224,-0.0115489,-11.2636
54.58,20.2092,14.9391,6.68316,0.00396329,-0.0224121,1.01242,-13.4584,-3.3044,5.67074,16.164,-13.6441,8,0.0248798,-0.0179196,-6.13608
54.6,20.3412,14.9547,6.61277,0.0043401,-0.0113447,1.07843,-22.6273,-3.51986,5.53433,16.0214,-13.5714,8,0.0235292,-0.0102071,-10.4857
54.62,20.4722,14.968,6.54668,0.00417879,-0.023471,1.01235,-13.9716,-3.30417,5.53433,15.8795,-13.4974,8,0.0228654,-0.0162016,-5.77619
54.64,20.6019,14.979,6.47689,0.00406722,-0.0115694,1.06917,-23.2578,-3.48961,5.40772,15.7382,-13.4224,8,0.0210514,-0.00850421,-9.73302
54.66,20.7305,14.9878,6.41137,0.00393198,-0.0239167,1.00365,-14.5026,-3.27577,5.40772,15.5975,-13.3462,8,0.0206233,-0.0141635,-5.4552
54.68,20.8579,14.9944,6.34272,0.00333144,-0.0111907,1.05166,-23.8852,-3.43246,5.29107,15.4572,-13.2694,8,0.0195209,-0.0169335,-2.67634
54.7,20.984,14.9988,6.27828,0.00329377,-0.0237809,0.987214,-15.0744,-3.22213,5.29107,15.3172,-13.1919,8,0.019531,-0.00866235,-8.44966
54.72,21.1089,15.001,6.21126,0.00218524,-0.0102547,1.02675,-24.5092,-3.35117,5.18451,15.1778,-13.1133,8,0.0190788,-0.0135426,-4.7079
54.74,21.2325,15.0011,6.14834,0.00230604,-0.023105,0.963834,-15.6805,-3.14582,5.18451,15.039,-13.0338,8,0.0185924,-0.00671873,-9.10128
54.76,21.3548,14.9992,6.08338,0.000653961,-0.0088,0.995201,-25.1118,-3.2482,5.08818,14.9008,-12.9532,8,0.0183531,-0.0120913,-5.18036
54.78,21.4758,14.9951,6.0224,0.000985688,-0.021915,0.934218,-16.3047,-3.04916,5.08818,14.7631,-12.8716,8,0.0171324,-0.00561684,-8.74434
54.8,21.5955,14.9899,5.96515,4.48148e-05,-0.0299782,0.876972,-10.2934,-2.86231,5.08818,14.6261,-12.7891,8,0.017025,-0.0108391,-5.03625
54.82,21.714,14.9831,5.90614,0.00135854,-0.0127603,0.903947,-23.5679,-2.95036,5.00219,14.4893,-12.706,8,0.0162846,-0.0135297,-2.59965
54.84,21.8313,14.9745,5.85075,0.00132759,-0.0247725,0.848556,-15.4222,-2.76957,5.00219,14.353,-12.6222,8,0.0162645,-0.00645245,-7.51099
54.86,21.9473,14.964,5.79413,0.00225541,-0.00971419,0.86746,-27.1587,-2.83127,4.92667,14.2173,-12.5376,8,0.0160333,-0.0108757,-4.26874
54.88,22.0619,14.9516,5.74097,0.00251631,-0.0234977,0.814305,-17.8812,-2.65778,4.92667,14.082,-12.4521,8,0.0153019,-0.00486539,-7.88714
54.9,22.1753,14.9371,5.68709,0.00257811,-0.008782,0.825415,-28.6981,-2.69404,4.86167,13.9473,-12.3657,8,0.0152477,-0.00959933,-4.56739
54.92,22.2873,14.9207,5.63651,0.00293855,-0.0232241,0.774836,-19.0016,-2.52896,4.86167,13.813,-12.2788,8,0.0146179,-0.01206,-2.37778
54.94,22.3981,14.9024,5.5857,0.00194997,-0.00797855,0.778413,-29.2205,-2.54063,4.80728,13.679,-12.1913,8,0.0148076,-0.00570612,-6.94833
54.96,22.5074,14.8821,5.538,0.00241395,-0.0225863,0.730714,-19.5228,-2.38495,4.80728,13.5456,-12.1031,8,0.0146193,-0.00981185,-3.96336
54.98,22.6155,14.86,5.49054,0.00031818,-0.00648164,0.727007,-29.269,-2.37285,4.76353,13.4126,-12.014,8,0.0139759,-0.00438349,-7.24129
55,22.7222,14.8361,5.44599,0.000962716,-0.0210626,0.682458,-19.7976,-2.22745,4.76353,13.2802,-11.9242,8,0.0139317,-0.00873438,-4.19919
55.02,22.8278,14.8111,5.40417,0.000298571,-0.0305109,0.640639,-13.2308,-2.09096,4.76353,13.1481,-11.8339,8,0.0133582,-0.0109997,-2.18925
55.04,22.9322,14.7847,5.36289,0.000472686,-0.0109319,0.632453,-26.4162,-2.06424,4.73044,13.0164,-11.7431,8,0.0133985,-0.00515758,-6.28145
55.06,23.0353,14.7569,5.32413,0.000732897,-0.0238367,0.593699,-18.0575,-1.93775,4.73044,12.8851,-11.6516,8,0.0132352,-0.00887416,-3.58873
55.08,23.1373,14.7274,5.28638,4.38045e-05,-0.00631015,0.578407,-29.3904,-1.88784,4.70797,12.7544,-11.5594,8,0.0124049,-0.00379679,-6.46837
55.1,23.238,14.6964,5.25093,0.000719479,-0.0206887,0.542964,-20.2251,-1.77216,4.70797,12.6241,-11.4665,8,0.0124002,-0.00770176,-3.77013
55.12,23.3374,14.6637,5.21693,-0.00121527,-0.00328171,0.520846,-30.023,-1.69997,4.69609,12.4941,-11.3732,8,0.011919,-0.0097522,-1.98171
55.14,23.4356,14.6293,5.18502,-0.000257012,-0.0181776,0.48893,-21.1389,-1.5958,4.69609,12.3645,-11.2794,8,0.0116282,-0.00426927,-5.55816
55.16,23.5328,14.594,5.15506,-0.000589343,-0.0281348,0.458969,-14.5743,-1.49801,4.69609,12.2353,-11.1851,8,0.0115521,-0.00759191,-3.20919
55.18,23.6288,14.5574,5.12685,-0.000708182,-0.00801648,0.432137,-27.3761,-1.41043,4.69471,12.1065,-11.0901,8,0.0104065,-0.00275046,-5.67008
55.2,23.7238,14.5195,5.10037,-0.000164904,-0.02118,0.405657,-19.1634,-1.32401,4.69471,11.9782,-10.9945,8,0.0105201,-0.00623127,-3.36161
55.22,23.8176,14.4801,5.07606,-0.00146091,-0.0030987,0.372337,-29.8834,-1.21526,4.70373,11.8501,-10.8986,8,0.0102045,-0.008114,-1.81973
55.24,23.9103,14.4392,5.05325,-0.000498108,-0.0175256,0.349521,-21.0345,-1.14079,4.70373,11.7224,-10.8022,8,0.00949973,-0.00292984,-4.85833
55.26,24.0021,14.3973,5.03183,-0.000760886,-0.0273207,0.328104,-14.6941,-1.07088,4.70373,11.595,-10.7054,8,0.00958571,-0.00590795,-2.87701
55.28,24.0929,14.3543,5.01291,-0.00045921,-0.00715391,0.289918,-27.4852,-0.946253,4.72299,11.4679,-10.6082,8,0.00930491,-0.0075144,-1.55284
55.3,24.1826,14.31,4.99514,0.000138238,-0.0202381,0.272153,-19.4425,-0.888269,4.72299,11.3411,-10.5106,8,0.00906615,-0.00267269,-4.722
55.32,24.2713,14.2644,4.98026,-0.000925589,-0.00231182,0.227945,-29.9178,-0.743981,4.75232,11.2147,-10.4126,8,0.00916186,-0.00557319,-2.80217
55.34,24.3589,14.2173,4.96629,6.76499e-05,-0.0166329,0.213977,-21.2435,-0.698392,4.75232,11.0885,-10.3142,8,0.00889992,-0.0071434,-1.51782
55.36,24.4457,14.1692,4.95318,-0.000139316,-0.0264568,0.200866,-14.9705,-0.655597,4.75232,10.9626,-10.2155,8,0.00899695,-0.00271208,-4.66871
55.38,24.5316,14.1201,4.94327,9.14014e-05,-0.00657116,0.151772,-27.2246,-0.495362,4.7915,10.8371,-10.1162,8,0.00905422,-0.00556206,-2.75343
55.4,24.6165,14.0696,4.93397,0.000702594,-0.0194519,0.142472,-19.3973,-0.465007,4.7915,10.712,-10.0165,8,0.00821386,-0.00169331,-4.77841
55.42,24.7004,14.0179,4.92823,-0.000569294,-0.00173598,0.087927,-29.2823,-0.286981,4.84031,10.5872,-9.9163,8,0.00838947,-0.00466604,-2.87182
55.44,24.7834,13.9647,4.92285,0.000433048,-0.0157016,0.0825391,-20.9454,-0.269396,4.84031,10.4628,-9.8158,8,0.00819567,-0.00631085,-1.5899
55.46,24.8656,13.9107,4.91779,0.000271756,-0.0253645,0.0774813,-14.8489,-0.252888,4.84031,10.3386,-9.71493,8,0.0074974,-0.00205354,-3.98993
55.48,24.9471,13.8556,4.9166,7.90256e-05,-0.00581118,0.0181417,-26.3122,-0.0592121,4.89846,10.2147,-9.61365,8,0.00762183,-0.00452581,-2.38897
55.5,25.0276,13.7992,4.91549,0.000719455,-0.0182557,0.0170301,-18.8673,-0.0555837,4.89846,10.091,-9.51214,8,0.0074398,-0.00588432,-1.31327
55.52,25.1073,13.7415,4.91857,-0.00102815,-0.000766055,-0.0471053,-27.9941,0.153745,4.96567,9.96761,-9.4103,8,0.00696411,-0.00180755,-3.76323
55.54,25.186,13.6826,4.92145,2.5092e-05,-0.0141554,-0.0442188,-20.1728,0.144324,4.96567,9.84452,-9.30808,8,0.00710582,-0.00415113,-2.26475
55.56,25.2642,13.6226,4.92416,-4.03585e-05,-0.0235035,-0.0415092,-14.3786,0.13548,4.96567,9.72162,-9.20564,8,0.00695614,-0.00544996,-1.25559
55.58,25.3416,13.5616,4.93136,-0.000835462,-0.00439051,-0.110257,-24.9162,0.359863,5.04162,9.59898,-9.10288,8,0.00664277,-0.00164938,-3.64279
55.6,25.4182,13.4995,4.93812,-0.00010219,-0.0162547,-0.103501,-17.9819,0.337811,5.04162,9.47665,-8.99975,8,0.00678437,-0.00392015,-2.19445
55.62,25.4943,13.4364,4.94446,-0.000363525,-0.0245389,-0.0971584,-12.753,0.317111,5.04162,9.3545,-8.89641,8,0.00664346,-0.00518065,-1.21855
55.64,25.5698,13.3723,4.95558,1.40708e-05,-0.00557072,-0.170373,-23.9187,0.556074,5.12595,9.2326,-8.79276,8,0.00642203,-0.00162707,-3.50759
55.66,25.6445,13.3071,4.96602,0.000614248,-0.0169628,-0.159933,-17.2244,0.521999,5.12595,9.11101,-8.68877,8,0.00654428,-0.00380691,-2.10667
55.68,25.7185,13.2405,4.98148,-0.000563636,-0.00047959,-0.236837,-25.8682,0.773001,5.21832,8.98959,-8.58457,8,0.00639584,-0.00501073,-1.16377
55.7,25.7916,13.1727,4.99599,0.000447112,-0.0129817,-0.222324,-18.6917,0.725634,5.21832,8.86842,-8.48008,8,0.00621449,-0.00166099,-3.34339
55.72,25.8643,13.1039,5.00962,0.000396856,-0.0217452,-0.208701,-13.3049,0.681169,5.21832,8.74754,-8.37526,8,0.00631104,-0.00372935,-1.99901
55.74,25.9363,13.034,5.02853,-1.52751e-05,-0.00411337,-0.289791,-23.0228,0.945838,5.31832,8.62682,-8.27025,8,0.00615146,-0.00486274,-1.09571
55.76,26.0076,12.9628,5.04629,0.000662153,-0.0152248,-0.272034,-16.5825,0.88788,5.31832,8.50634,-8.16497,8,0.00597613,-0.00168541,-3.16069
55.78,26.0785,12.8907,5.06296,0.000388623,-0.022973,-0.255364,-11.6917,0.833473,5.31832,8.38613,-8.05938,8,0.00605022,-0.00363263,-1.88203
55.8,26.1489,12.8176,5.08518,0.000961425,-0.00558792,-0.340396,-21.8938,1.11101,5.42558,8.26608,-7.95361,8,0.00588378,-0.004692,-1.02416
55.82,26.2185,12.7432,5.10604,0.00147409,-0.0161847,-0.319538,-15.6818,1.04293,5.42558,8.14624,-7.84759,8,0.00569244,-0.00166777,-2.97046
55.84,26.2875,12.6676,5.13261,0.00050699,-0.00112398,-0.407048,-23.4817,1.32855,5.53966,8.02667,-7.74127,8,0.00575174,-0.00349296,-1.76415
55.86,26.3558,12.5906,5.15755,0.00138514,-0.0126812,-0.382105,-16.8697,1.24714,5.53966,7.90725,-7.63479,8,0.00558597,-0.00448135,-0.955549
55.88,26.4236,12.5126,5.18097,0.00125379,-0.020733,-0.358691,-11.8751,1.17072,5.53966,7.78804,-7.52808,8,0.00536404,-0.00159881,-2.77961
55.9,26.4909,12.4334,5.21033,0.000967351,-0.00467446,-0.449811,-20.6651,1.46812,5.66014,7.66906,-7.42109,8,0.00541729,-0.00330574,-1.64991
55.92,26.5576,12.353,5.23789,0.00150971,-0.0148567,-0.422248,-14.7419,1.37816,5.66014,7.55023,-7.31395,8,0.00526012,-0.00422912,-0.89272
55.94,26.6236,12.2712,5.27151,-0.000251542,-0.000564307,-0.515068,-21.4892,1.68111,5.78658,7.4316,-7.2066,8,0.00499786,-0.0014813,-2.59174
55.96,26.689,12.1881,5.30308,0.000649401,-0.0113559,-0.483506,-15.405,1.5781,5.78658,7.31319,-7.09899,8,0.00505316,-0.0030756,-1.54111
55.98,26.7539,12.1038,5.3327,0.000582507,-0.0188623,-0.453878,-10.7888,1.48139,5.78658,7.19492,-6.99123,8,0.0049117,-0.00394067,-0.836341
56,26.8184,12.0184,5.3686,-0.000433144,-0.00355285,-0.549932,-18.6251,1.7949,5.91854,7.07682,-6.88328,8,0.00460281,-0.00132299,-2.40856
56.02,26.8823,11.9317,5.4023,0.000187023,-0.0129519,-0.516234,-13.2578,1.68491,5.91854,6.95894,-6.77509,8,0.0046669,-0.00281074,-1.43815
56.04,26.9459,11.844,5.43393,-4.90576e-05,-0.0194258,-0.484601,-9.16319,1.58167,5.91854,6.84119,-6.66677,8,0.00454693,-0.00362375,-0.786031
56.06,27.0091,11.7551,5.47202,-3.78711e-05,-0.00445251,-0.583512,-17.5306,1.9045,6.05554,6.72361,-6.55826,8,0.00418786,-0.00113312,-2.23088
56.08,27.0717,11.6649,5.50778,0.000471004,-0.0133771,-0.547756,-12.3779,1.7878,6.05554,6.60622,-6.44954,8,0.004266,-0.00252012,-1.34079
56.1,27.1337,11.5734,5.55002,-0.00078264,-0.000432454,-0.647096,-18.7133,2.11203,6.19712,6.48896,-6.34068,8,0.00417187,-0.00328656,-0.741003
56.12,27.1951,11.4804,5.58967,8.64072e-05,-0.0101643,-0.607444,-13.2722,1.98261,6.19712,6.37185,-6.23166,8,0.00376147,-0.000920869,-2.05908
56.14,27.2561,11.3863,5.6269,4.0456e-05,-0.0168547,-0.570221,-9.14888,1.86112,6.19712,6.25492,-6.12244,8,0.00385745,-0.00221246,-1.2486
56.16,27.3167,11.2909,5.67076,-0.000404648,-0.00327526,-0.672037,-16.4393,2.19343,6.3428,6.13811,-6.0131,8,0.00379214,-0.00293687,-0.700367
56.18,27.3767,11.1942,5.71194,0.000174866,-0.0118684,-0.630856,-11.5208,2.05902,6.3428,6.02145,-5.90361,8,0.00333139,-0.000694833,-1.8934
56.2,27.4365,11.0964,5.7506,-6.71777e-05,-0.0176809,-0.592199,-7.7961,1.93285,6.3428,5.90495,-5.79393,8,0.00344759,-0.00189586,-1.16107
56.22,27.4958,10.9973,5.79604,0.000534493,-0.00455311,-0.696066,-15.5905,2.27186,6.4921,5.78857,-5.68414,8,0.00341283,-0.00258186,-0.663248
56.24,27.5545,10.8969,5.83869,0.000951416,-0.0127608,-0.653413,-10.7841,2.13265,6.4921,5.67231,-5.57421,8,0.00290464,-0.000462911,-1.73399
56.26,27.6127,10.795,5.88807,0.000393306,-0.00154672,-0.756466,-16.6753,2.469,6.64454,5.55622,-5.4641,8,0.0030422,-0.00157769,-1.07771
56.28,27.6701,10.6917,5.93443,0.00108014,-0.0104999,-0.710112,-11.556,2.31771,6.64454,5.44023,-5.3539,8,0.00303855,-0.00222809,-0.628827
56.3,27.7273,10.5872,5.97794,0.000882556,-0.0164833,-0.666599,-7.72326,2.17568,6.64454,5.32429,-5.24364,8,0.00295558,-0.00256907,-0.329678
56.32,27.7839,10.4814,6.02829,0.00115765,-0.00465325,-0.771318,-14.6065,2.51747,6.79961,5.20846,-5.13326,8,0.00290439,-0.000630513,-1.63627
56.34,27.84,10.3741,6.07555,0.00150388,-0.0125083,-0.724054,-9.93858,2.36321,6.79961,5.09278,-5.02272,8,0.00299933,-0.00166585,-1.00093
56.36,27.8955,10.2654,6.12955,0.000701541,-0.00216017,-0.827256,-15.2177,2.70005,6.95681,4.97719,-4.91209,8,0.00296433,-0.00225485,-0.569466
56.38,27.9503,10.1551,6.18025,0.00128396,-0.010509,-0.776564,-10.3771,2.5346,6.95681,4.86173,-4.80132,8,0.00281701,-0.000576543,-1.62153
56.4,28.0047,10.0437,6.22783,0.00101383,-0.0159769,-0.728979,-6.78532,2.37928,6.95681,4.74642,-4.69041,8,0.00290005,-0.00159729,-0.98683
56.42,28.0587,9.9308,6.28223,0.00114242,-0.00493388,-0.833409,-13.1923,2.72013,7.11564,4.63119,-4.57939,8,0.00285537,-0.00217315,-0.556755
56.44,28.1121,9.81651,6.3333,0.00141344,-0.0121838,-0.78234,-8.81996,2.55345,7.11564,4.51608,-4.46826,8,0.00259848,-0.000592539,-1.45511
56.46,28.1649,9.70074,6.39104,0.000612833,-0.00253552,-0.884554,-13.7684,2.88706,7.2756,4.40111,-4.35699,8,0.00266632,-0.00150536,-0.882501
56.48,28.2171,9.58343,6.44525,0.0011218,-0.0102644,-0.830351,-9.23378,2.71015,7.2756,4.28621,-4.24564,8,0.00262016,-0.00201738,-0.495048
56.5,28.2689,9.46484,6.49613,0.000814121,-0.0152208,-0.77947,-5.90376,2.54408,7.2756,4.17142,-4.13419,8,0.00228002,-0.000514441,-1.2742
